# Analytic fit parameters for the partial photoionisation cross-sections 
# from all sub-shells (n, l) of the ground state of each atom and ion, taken from: 
# Verner & Yakovlev 1995, A&AS, 109, 125 
# We include only the 11 elements that are in CHIMES. We use these fits to calculate 
# the Auger photoionisation rates from the inner shells. 
# The columns are as follows: 
# ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
# Column	Variable	Units	Description 
# ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#    1		   Z		 N/A	Atomic number 
#    2		   N		 N/A	Number of electrons
#    3		   n		 N/A	Principal quantum number of the subshell
#    4		   l		 N/A	Oribital quantum number
#    5		   E_th		 eV 	Threshold ionisation energy of the subshell
#    6		   E_0		 eV	Fit parameter in equation 1
#    7 		   sigma_0	 Mb	Fit parameter in equation 1
#    8 		   y_a		 N/A 	Fit parameter in equation 1
#    9 		   P 		 N/A	Fit parameter in equation 1
#    10 	   y_w 		 N/A 	Fit parameter in equation 1
# ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
20	15	3	1	1.088E+02	5.749E+01	2.483E+01	7.819E+01	5.203E+00	3.800E-01
20	15	3	0	1.249E+02	3.994E+01	8.068E+00	2.341E+03	3.235E+00	0.000E+00
20	15	2	1	4.423E+02	1.303E+02	1.855E+02	6.993E+01	3.707E+00	1.400E-05
20	15	2	0	5.193E+02	1.297E+02	9.293E+00	2.927E+01	4.300E+00	0.000E+00
20	15	1	0	4.105E+03	8.505E+02	1.012E+01	6.416E+01	1.482E+00	0.000E+00
20	14	3	1	1.272E+02	6.097E+01	1.648E+01	9.236E+01	5.007E+00	4.261E-01
20	14	3	0	1.452E+02	4.100E+01	8.521E+00	1.977E+03	3.218E+00	0.000E+00
20	14	2	1	4.687E+02	1.208E+02	2.181E+02	5.816E+01	3.907E+00	4.346E-06
20	14	2	0	5.455E+02	1.268E+02	9.589E+00	2.852E+01	4.353E+00	0.000E+00
20	14	1	0	4.133E+03	8.261E+02	1.079E+01	5.751E+01	1.531E+00	0.000E+00
20	13	3	1	1.472E+02	5.202E+01	1.127E+01	6.821E+01	5.408E+00	2.204E-01
20	13	3	0	1.664E+02	3.989E+01	9.257E+00	9.884E+02	3.326E+00	0.000E+00
20	13	2	1	4.967E+02	1.070E+02	2.788E+02	4.768E+01	4.200E+00	4.591E-06
20	13	2	0	5.732E+02	1.243E+02	9.859E+00	2.823E+01	4.388E+00	0.000E+00
20	13	1	0	4.163E+03	7.816E+02	1.217E+01	4.492E+01	1.646E+00	0.000E+00
20	12	3	0	1.883E+02	2.552E+01	1.335E+01	1.800E+02	4.200E+00	0.000E+00
20	12	2	1	5.270E+02	1.293E+02	1.934E+02	7.000E+01	3.700E+00	1.000E-01
20	12	2	0	6.018E+02	1.203E+02	1.052E+01	2.600E+01	4.500E+00	0.000E+00
20	12	1	0	4.198E+03	7.401E+02	1.369E+01	5.000E+01	1.650E+00	0.000E+00
20	11	3	0	2.113E+02	1.605E+01	1.437E+01	6.989E+02	3.857E+00	0.000E+00
20	11	2	1	5.569E+02	6.511E+01	6.616E+02	4.371E+01	4.937E+00	7.881E-06
20	11	2	0	6.326E+02	8.448E+01	1.359E+01	2.702E+01	5.021E+00	0.000E+00
20	11	1	0	4.229E+03	6.805E+02	1.642E+01	3.522E+01	1.842E+00	0.000E+00
20	10	2	1	5.919E+02	7.052E+01	5.909E+02	4.129E+01	4.878E+00	7.117E-06
20	10	2	0	6.649E+02	9.384E+01	1.413E+01	1.780E+01	5.361E+00	0.000E+00
20	10	1	0	4.265E+03	7.010E+02	1.547E+01	3.197E+01	1.858E+00	0.000E+00
20	9	2	1	6.572E+02	1.184E+02	2.157E+02	5.000E+01	4.000E+00	3.000E-01
20	9	2	0	7.287E+02	1.187E+02	1.147E+01	2.600E+01	4.500E+00	0.000E+00
20	9	1	0	4.362E+03	7.503E+02	1.324E+01	5.000E+01	1.650E+00	0.000E+00
20	8	2	1	7.267E+02	8.942E+01	3.336E+02	5.766E+01	4.171E+00	1.104E-05
20	8	2	0	7.968E+02	1.154E+02	1.287E+01	2.461E+01	4.561E+00	0.000E+00
20	8	1	0	4.453E+03	6.989E+02	1.570E+01	3.218E+01	1.851E+00	0.000E+00
20	7	2	1	8.177E+02	1.152E+02	1.643E+02	5.000E+01	4.000E+00	3.000E-01
20	7	2	0	8.642E+02	1.145E+02	1.363E+01	2.600E+01	4.500E+00	0.000E+00
20	7	1	0	4.555E+03	7.396E+02	1.384E+01	5.000E+01	1.650E+00	0.000E+00
20	6	2	1	8.946E+02	1.144E+02	1.199E+02	5.000E+01	4.000E+00	3.000E-01
20	6	2	0	9.357E+02	1.122E+02	1.490E+01	2.600E+01	4.500E+00	0.000E+00
20	6	1	0	4.659E+03	7.342E+02	1.417E+01	5.000E+01	1.650E+00	0.000E+00
20	5	2	1	9.745E+02	4.041E+01	5.215E+02	1.044E+02	4.452E+00	1.164E-05
20	5	2	0	1.008E+03	1.169E+02	1.552E+01	2.618E+01	4.389E+00	0.000E+00
20	5	1	0	4.767E+03	6.862E+02	1.665E+01	3.443E+01	1.823E+00	0.000E+00
20	4	2	0	1.087E+03	1.072E+02	1.788E+01	2.600E+01	4.500E+00	0.000E+00
20	4	1	0	4.880E+03	7.235E+02	1.486E+01	5.000E+01	1.650E+00	0.000E+00
20	3	2	0	1.157E+03	9.395E+01	1.115E+01	3.959E+01	4.176E+00	0.000E+00
20	3	1	0	4.982E+03	6.640E+02	1.820E+01	3.979E+01	1.777E+00	0.000E+00
20	2	1	0	5.129E+03	6.297E+02	1.936E+01	3.921E+01	1.862E+00	0.000E+00
20	1	1	0	5.470E+03	1.729E+02	1.369E+02	3.288E+01	2.963E+00	0.000E+00
26	26	4	0	7.902E+00	1.277E+01	1.468E+00	1.116E+05	4.112E+00	3.238E-02
26	26	3	2	1.470E+01	1.407E+01	1.850E+04	4.458E+00	1.691E+01	4.039E-01
26	26	3	1	6.600E+01	7.630E+01	6.298E+01	1.479E+01	7.672E+00	2.646E-01
26	26	3	0	1.040E+02	4.334E+01	5.921E+00	5.293E+01	5.129E+00	0.000E+00
26	26	2	1	7.240E+02	2.948E+02	7.191E+01	3.219E+02	2.837E+00	6.314E-02
26	26	2	0	8.570E+02	5.727E+01	1.076E+01	2.785E+01	6.635E+00	0.000E+00
26	26	1	0	7.124E+03	8.044E+02	2.055E+01	3.633E+01	2.118E+00	0.000E+00
26	25	4	0	1.619E+01	1.014E+01	1.084E+00	2.562E+04	4.167E+00	1.598E-02
26	25	3	2	2.193E+01	1.933E+01	3.679E+04	3.564E+00	1.566E+01	4.144E-01
26	25	3	1	7.617E+01	7.750E+01	4.624E+01	2.155E+01	7.138E+00	2.599E-01
26	25	3	0	1.102E+02	4.663E+01	5.434E+00	9.271E+01	4.640E+00	0.000E+00
26	25	2	1	7.341E+02	2.281E+02	1.241E+02	8.058E+01	3.572E+00	1.223E-01
26	25	2	0	8.521E+02	1.431E+02	9.289E+00	2.026E+01	5.376E+00	0.000E+00
26	25	1	0	7.093E+03	8.931E+02	1.666E+01	2.381E+01	2.262E+00	0.000E+00
26	24	3	2	3.065E+01	2.670E+01	6.301E+03	5.385E+00	1.232E+01	4.407E-01
26	24	3	1	8.705E+01	7.777E+01	4.422E+01	2.336E+01	7.017E+00	2.557E-01
26	24	3	0	1.211E+02	5.277E+01	5.015E+00	2.131E+02	4.093E+00	0.000E+00
26	24	2	1	7.451E+02	2.023E+02	1.591E+02	5.990E+01	3.878E+00	1.309E-05
26	24	2	0	8.631E+02	2.158E+02	6.454E+00	2.722E+01	4.355E+00	0.000E+00
26	24	1	0	7.104E+03	1.245E+03	8.309E+00	3.170E+01	1.826E+00	0.000E+00
26	23	3	2	5.480E+01	4.154E+01	3.683E+02	3.529E+01	7.056E+00	3.316E-01
26	23	3	1	1.067E+02	7.625E+01	4.810E+01	2.286E+01	7.043E+00	2.449E-01
26	23	3	0	1.411E+02	5.256E+01	5.295E+00	2.332E+02	4.036E+00	0.000E+00
26	23	2	1	7.669E+02	2.032E+02	1.578E+02	5.933E+01	3.879E+00	1.308E-05
26	23	2	0	8.849E+02	2.059E+02	6.695E+00	2.772E+01	4.410E+00	0.000E+00
26	23	1	0	7.125E+03	1.155E+03	9.711E+00	3.329E+01	1.869E+00	0.000E+00
26	22	3	2	7.501E+01	4.369E+01	2.661E+02	6.273E+01	6.344E+00	2.402E-01
26	22	3	1	1.288E+02	7.273E+01	5.143E+01	2.428E+01	7.028E+00	1.365E-01
26	22	3	0	1.633E+02	5.218E+01	5.672E+00	2.482E+02	3.991E+00	0.000E+00
26	22	2	1	7.920E+02	1.996E+02	1.636E+02	5.719E+01	3.924E+00	1.320E-05
26	22	2	0	9.101E+02	1.818E+02	7.623E+00	2.401E+01	4.752E+00	0.000E+00
26	22	1	0	7.149E+03	1.124E+03	1.027E+01	3.534E+01	1.866E+00	0.000E+00
26	21	3	2	9.906E+01	4.487E+01	2.082E+02	9.579E+01	5.914E+00	2.368E-02
26	21	3	1	1.527E+02	7.260E+01	5.246E+01	2.751E+01	6.823E+00	2.105E-02
26	21	3	0	1.876E+02	5.277E+01	6.047E+00	2.797E+02	3.910E+00	0.000E+00
26	21	2	1	8.202E+02	1.952E+02	1.709E+02	5.690E+01	3.953E+00	1.330E-05
26	21	2	0	9.383E+02	1.803E+02	7.682E+00	2.415E+01	4.757E+00	0.000E+00
26	21	1	0	7.177E+03	1.113E+03	1.049E+01	3.537E+01	1.874E+00	0.000E+00
26	20	3	2	1.250E+02	4.332E+01	1.701E+02	9.791E+01	5.905E+00	2.604E-02
26	20	3	1	1.783E+02	7.433E+01	5.210E+01	3.306E+01	6.509E+00	2.404E-02
26	20	3	0	2.135E+02	5.365E+01	6.463E+00	3.169E+02	3.824E+00	0.000E+00
26	20	2	1	8.512E+02	1.840E+02	1.920E+02	5.238E+01	4.082E+00	1.377E-05
26	20	2	0	9.693E+02	1.694E+02	8.138E+00	2.316E+01	4.905E+00	0.000E+00
26	20	1	0	7.207E+03	1.110E+03	1.055E+01	3.563E+01	1.873E+00	0.000E+00
26	19	3	2	1.511E+02	3.652E+01	1.323E+02	9.277E+01	6.150E+00	2.051E-02
26	19	3	1	2.055E+02	7.556E+01	5.336E+01	3.855E+01	6.265E+00	2.667E-02
26	19	3	0	2.409E+02	5.450E+01	6.938E+00	3.605E+02	3.741E+00	0.000E+00
26	19	2	1	8.849E+02	1.788E+02	2.032E+02	5.293E+01	4.107E+00	1.398E-05
26	19	2	0	1.003E+03	1.694E+02	8.158E+00	2.345E+01	4.887E+00	0.000E+00
26	19	1	0	7.240E+03	1.103E+03	1.067E+01	3.584E+01	1.876E+00	0.000E+00
26	18	3	1	2.336E+02	7.704E+01	5.530E+01	4.380E+01	6.059E+00	2.673E-02
26	18	3	0	2.696E+02	5.701E+01	7.237E+00	4.092E+02	3.643E+00	0.000E+00
26	18	2	1	9.211E+02	1.715E+02	2.205E+02	5.298E+01	4.154E+00	1.508E-05
26	18	2	0	1.039E+03	1.706E+02	8.130E+00	2.387E+01	4.850E+00	0.000E+00
26	18	1	0	7.275E+03	1.102E+03	1.068E+01	3.576E+01	1.878E+00	0.000E+00
26	17	3	1	2.621E+02	7.914E+01	4.686E+01	5.125E+01	5.835E+00	2.574E-02
26	17	3	0	2.990E+02	5.854E+01	7.650E+00	4.679E+02	3.561E+00	0.000E+00
26	17	2	1	9.590E+02	1.647E+02	2.392E+02	5.276E+01	4.204E+00	1.574E-05
26	17	2	0	1.076E+03	1.710E+02	8.135E+00	2.440E+01	4.817E+00	0.000E+00
26	17	1	0	7.316E+03	1.098E+03	1.078E+01	3.596E+01	1.878E+00	0.000E+00
26	16	3	1	2.902E+02	7.972E+01	3.922E+01	5.574E+01	5.729E+00	2.828E-02
26	16	3	0	3.292E+02	6.060E+01	7.963E+00	5.214E+02	3.487E+00	0.000E+00
26	16	2	1	9.983E+02	1.632E+02	2.449E+02	5.452E+01	4.187E+00	1.594E-05
26	16	2	0	1.115E+03	1.714E+02	8.138E+00	2.516E+01	4.774E+00	0.000E+00
26	16	1	0	7.359E+03	1.095E+03	1.084E+01	3.598E+01	1.880E+00	0.000E+00
26	15	3	1	3.308E+02	8.150E+01	3.022E+01	6.039E+01	5.612E+00	2.772E-02
26	15	3	0	3.600E+02	6.329E+01	8.143E+00	5.637E+02	3.421E+00	0.000E+00
26	15	2	1	1.039E+03	1.383E+02	3.325E+02	5.090E+01	4.446E+00	1.114E-05
26	15	2	0	1.155E+03	1.720E+02	8.161E+00	2.570E+01	4.741E+00	0.000E+00
26	15	1	0	7.403E+03	1.096E+03	1.083E+01	3.612E+01	1.878E+00	0.000E+00
26	14	3	1	3.610E+02	8.203E+01	2.092E+01	6.128E+01	5.596E+00	3.441E-02
26	14	3	0	3.916E+02	6.712E+01	8.093E+00	5.886E+02	3.360E+00	0.000E+00
26	14	2	1	1.081E+03	1.392E+02	3.316E+02	5.237E+01	4.410E+00	1.107E-05
26	14	2	0	1.197E+03	1.722E+02	8.199E+00	2.626E+01	4.710E+00	0.000E+00
26	14	1	0	7.450E+03	1.103E+03	1.069E+01	3.585E+01	1.875E+00	0.000E+00
26	13	3	1	3.922E+02	7.993E+01	1.135E+01	5.807E+01	5.676E+00	6.512E-02
26	13	3	0	4.238E+02	7.077E+01	7.969E+00	5.650E+02	3.329E+00	0.000E+00
26	13	2	1	1.125E+03	1.387E+02	3.367E+02	5.279E+01	4.407E+00	1.111E-05
26	13	2	0	1.240E+03	1.724E+02	8.240E+00	2.693E+01	4.675E+00	0.000E+00
26	13	1	0	7.499E+03	1.112E+03	1.052E+01	3.562E+01	1.871E+00	0.000E+00
26	12	3	0	4.570E+02	4.064E+01	1.228E+01	1.800E+02	4.200E+00	0.000E+00
26	12	2	1	1.181E+03	2.136E+02	1.496E+02	7.000E+01	3.700E+00	1.000E-01
26	12	2	0	1.287E+03	1.967E+02	7.555E+00	2.600E+01	4.500E+00	0.000E+00
26	12	1	0	7.553E+03	1.258E+03	8.097E+00	5.000E+01	1.650E+00	0.000E+00
26	11	3	0	4.893E+02	2.873E+01	1.207E+01	5.150E+02	3.846E+00	0.000E+00
26	11	2	1	1.216E+03	1.396E+02	3.383E+02	5.459E+01	4.366E+00	1.179E-05
26	11	2	0	1.329E+03	1.363E+02	9.940E+00	3.026E+01	4.885E+00	0.000E+00
26	11	1	0	7.599E+03	1.061E+03	1.161E+01	3.713E+01	1.889E+00	0.000E+00
26	10	2	1	1.262E+03	1.412E+02	3.368E+02	5.569E+01	4.328E+00	1.177E-05
26	10	2	0	1.375E+03	1.534E+02	9.191E+00	2.691E+01	4.849E+00	0.000E+00
26	10	1	0	7.651E+03	1.067E+03	1.150E+01	3.412E+01	1.922E+00	0.000E+00
26	9	2	1	1.358E+03	1.999E+02	1.561E+02	5.000E+01	4.000E+00	3.000E-01
26	9	2	0	1.460E+03	1.940E+02	8.150E+00	2.600E+01	4.500E+00	0.000E+00
26	9	1	0	7.769E+03	1.249E+03	8.327E+00	5.000E+01	1.650E+00	0.000E+00
26	8	2	1	1.456E+03	1.338E+02	3.000E+02	7.010E+01	4.143E+00	1.631E-05
26	8	2	0	1.559E+03	1.623E+02	1.000E+01	2.675E+01	4.711E+00	0.000E+00
26	8	1	0	7.918E+03	1.068E+03	1.155E+01	3.578E+01	1.895E+00	0.000E+00
26	7	2	1	1.582E+03	1.975E+02	1.093E+02	5.000E+01	4.000E+00	3.000E-01
26	7	2	0	1.648E+03	1.888E+02	9.298E+00	2.600E+01	4.500E+00	0.000E+00
26	7	1	0	8.041E+03	1.235E+03	8.619E+00	5.000E+01	1.650E+00	0.000E+00
26	6	2	1	1.689E+03	1.970E+02	7.720E+01	5.000E+01	4.000E+00	3.000E-01
26	6	2	0	1.745E+03	1.860E+02	9.942E+00	2.600E+01	4.500E+00	0.000E+00
26	6	1	0	8.184E+03	1.228E+03	8.773E+00	5.000E+01	1.650E+00	0.000E+00
26	5	2	1	1.799E+03	8.070E+01	2.675E+02	1.191E+02	4.194E+00	1.901E-05
26	5	2	0	1.847E+03	1.708E+02	1.125E+01	2.839E+01	4.500E+00	0.000E+00
26	5	1	0	8.350E+03	1.066E+03	1.181E+01	4.116E+01	1.827E+00	0.000E+00
26	4	2	0	1.950E+03	1.799E+02	1.138E+01	2.600E+01	4.500E+00	0.000E+00
26	4	1	0	8.484E+03	1.215E+03	9.098E+00	5.000E+01	1.650E+00	0.000E+00
26	3	2	0	2.046E+03	1.873E+02	5.833E+00	3.849E+01	3.998E+00	0.000E+00
26	3	1	0	8.638E+03	1.087E+03	1.157E+01	5.086E+01	1.722E+00	0.000E+00
26	2	1	0	8.829E+03	1.057E+03	1.195E+01	5.769E+01	1.718E+00	0.000E+00
26	1	1	0	9.278E+03	2.932E+02	8.099E+01	3.288E+01	2.963E+00	0.000E+00
